0: [448.  170.9]
1233: [383.  264.7]
1234: [106.  473.2]
1235: [317.   99.6]
1236: [ 0. 17.]
1237: [498.  48.]
1238: [161.  132.3]
1239: [474.  118.9]
1240: [504. 213.]
1241: [358.   36.7]
1242: [373.  505.7]
1243: [390.  116.8]
1244: [397.   82.8]
1245: [509.  58.]
1246: [108.  241.2]
1247: [464.  207.9]
1248: [ 74.  203.1]
1249: [166.   99.3]
1250: [359.  189.7]
1251: [129.  338.3]
1252: [283.   96.6]
1253: [491.  79.]
1254: [ 23. 153.]
1255: [474.  206.9]
1256: [493. 205.]
1257: [398.  145.8]
1258: [385.  148.8]
1259: [494.  51.]
1260: [106.  301.2]
1261: [509.  62.]
1262: [ 97.  227.2]
1263: [465.   50.9]
1264: [202.  387.4]
1265: [292.  110.6]
1266: [194.   80.4]
1267: [341.   23.7]
1268: [333.   88.7]
1269: [251.  127.5]
1270: [429.   16.8]
1271: [ 59.  326.1]
1272: [308.  395.6]
1273: [505. 405.]
1274: [430.   52.8]
1275: [455.  147.9]
1276: [483.  165.9]
1277: [510.  78.]
1278: [421.  149.8]
1279: [482.   27.9]
1280: [425.   41.8]
1281: [ 60.  292.1]
1282: [390.   95.8]
1283: [425.  144.8]
1284: [ 70.  188.1]
1285: [360.  173.7]
1286: [ 1. 47.]
1287: [385.   98.8]
1288: [108.  189.2]
1289: [ 53.  192.1]
1290: [378.  168.7]
1291: [387.   73.8]
1292: [ 30.  153.1]
1293: [ 58.  183.1]
1294: [364.  108.7]
1295: [ 87.  311.2]
1296: [ 12. 189.]
1297: [ 6. 92.]
1298: [  6. 273.]
1299: [ 15. 226.]
1300: [ 55.  172.1]
1301: [483.   38.9]
1302: [184.  185.4]
1303: [ 53.  199.1]
1304: [414.  142.8]
1305: [160.  298.3]
1306: [ 78.  283.2]
1307: [482.   48.9]
1308: [ 18. 238.]
1309: [313.   87.6]
1310: [309.  247.6]
1311: [486.   63.9]
1312: [  9. 180.]
1313: [156.  207.3]
1314: [433.   28.8]
1315: [102.  331.2]
1316: [463.  446.9]
1317: [502. 136.]
1318: [104.  207.2]
1319: [129.  208.3]
1320: [119.  202.2]
1321: [165.  306.3]
1322: [ 33.  173.1]
1323: [167.  298.3]
1324: [ 0. 31.]
1325: [375.  110.7]
1326: [106.   21.2]
1327: [160.  289.3]
1328: [162.  326.3]
1329: [376.   73.7]
1330: [  0. 175.]
1331: [118.  241.2]
1332: [398.  106.8]
1333: [387.  133.8]
1334: [180.  312.4]
1335: [389.   62.8]
1336: [  6. 128.]
1337: [237.  147.5]
1338: [400.  134.8]
1339: [175.  265.3]
1340: [461.  128.9]
1341: [406.  152.8]
1342: [115.  177.2]
1343: [44.  79.1]
1344: [478.  180.9]
1345: [273.  158.5]
1346: [324.  133.6]
1347: [  9. 209.]
1348: [406.   33.8]
1349: [ 38.  255.1]
1350: [176.  190.3]
1351: [55.  75.1]
1352: [187.  211.4]
1353: [499. 180.]
1354: [ 52.  103.1]
1355: [322.  242.6]
1356: [ 28.  253.1]
1357: [124.  316.2]
1358: [483.  221.9]
1359: [75.  32.1]
1360: [178.  320.3]
1361: [491. 101.]
1362: [137.  295.3]
1363: [406.   15.8]
1364: [496.  35.]
1365: [135.  145.3]
1366: [452.  244.9]
1367: [247.  214.5]
1368: [85.  11.2]
1369: [279.  216.5]
1370: [311.   73.6]
1371: [365.  211.7]
1372: [180.  430.4]
1373: [237.  121.5]
1374: [423.  506.8]
1375: [362.  254.7]
1376: [  5. 394.]
1377: [291.  328.6]
1378: [455.  452.9]
1379: [ 51.  424.1]
1380: [107.  254.2]
1381: [ 38.  268.1]
1382: [219.  144.4]
1383: [268.  180.5]
1384: [321.  109.6]
1385: [150.  143.3]
1386: [258.  162.5]
1387: [152.   70.3]
1388: [129.   34.3]
1389: [ 93.  417.2]
1390: [292.  257.6]
1391: [263.  207.5]
1392: [437.  246.9]
1393: [301.  217.6]
1394: [194.  179.4]
1395: [125.   68.2]
1396: [171.  396.3]
1397: [ 53.  369.1]
1398: [ 73.  437.1]
1399: [354.  475.7]
1400: [400.  273.8]
1401: [ 76.  448.1]
1402: [349.  236.7]
1403: [348.  505.7]
1404: [247.  224.5]
1405: [135.   29.3]
1406: [387.  283.8]
1407: [307.  259.6]
1408: [130.  201.3]
1409: [376.  137.7]
1410: [ 34.  304.1]
1411: [143.   16.3]
1412: [372.  220.7]
1413: [465.  176.9]
1414: [ 92.  214.2]
1415: [ 5. 55.]
1416: [122.  219.2]
1417: [146.  265.3]
1418: [199.  260.4]
1419: [447.  136.9]
1420: [ 2. 62.]
1421: [ 31.  204.1]
1422: [398.   97.8]
1423: [ 82.  223.2]
1424: [446.  154.9]
1425: [433.  153.8]
1426: [431.  135.8]
1427: [170.  254.3]
1428: [179.  258.3]
1429: [460.  187.9]
1430: [ 74.  217.1]
1431: [144.  227.3]
1432: [113.  227.2]
1433: [155.  258.3]
1434: [ 62.  205.1]
1435: [ 85.  197.2]
1436: [190.  252.4]
1437: [386.  105.8]
1438: [237.  251.5]
1439: [178.  217.3]
1440: [ 35.  237.1]
1441: [107.  271.2]
1442: [408.  282.8]
1443: [150.  218.3]
1444: [393.   69.8]
1445: [ 29.  164.1]
1446: [283.  222.6]
1447: [400.   88.8]
1448: [464.  156.9]
1449: [392.  153.8]
1450: [401.   77.8]
1451: [133.  222.3]
1452: [472.  190.9]
1453: [486.  144.9]
1454: [364.  143.7]
1455: [173.  306.3]
1456: [483.  132.9]
1457: [368.   97.7]
1458: [ 0. 88.]
1459: [112.  323.2]
1460: [467.   70.9]
1461: [ 19. 268.]
1462: [ 13. 290.]
1463: [195.  294.4]
1464: [142.  188.3]
1465: [ 54.  276.1]
1466: [477.    8.9]
1467: [ 7. 79.]
1468: [ 55.  113.1]
1469: [355.  132.7]
1470: [224.  213.4]
1471: [449.   45.9]
1472: [ 27.  228.1]
1473: [183.   86.4]
1474: [359.   56.7]
1475: [460.   39.9]
1476: [342.  166.7]
1477: [344.  148.7]
1478: [145.  138.3]
1479: [229.  185.4]
1480: [169.  156.3]
1481: [158.   24.3]
1482: [288.  249.6]
1483: [353.   82.7]
1484: [ 16. 255.]
1485: [388.   23.8]
1486: [342.   66.7]
1487: [279.   52.5]
1488: [337.   55.7]
1489: [261.   91.5]
1490: [369.   17.7]
1491: [472.   35.9]
1492: [407.  173.8]
1493: [479.  199.9]
1494: [423.    6.8]
1495: [368.   44.7]
1496: [349.  251.7]
1497: [482.   17.9]
1498: [226.  301.4]
1499: [348.   60.7]
1500: [133.  360.3]
1501: [  3. 482.]
1502: [171.  110.3]
1503: [249.  373.5]
1504: [97.  37.2]
1505: [175.  384.3]
1506: [272.  128.5]
1507: [147.  510.3]
1508: [201.  396.4]
1509: [361.  500.7]
1510: [367.  207.7]
1511: [274.  218.5]
1512: [117.  306.2]
1513: [339.  118.7]
1514: [285.  206.6]
1515: [261.  104.5]
1516: [146.  317.3]
1517: [494. 251.]
1518: [239.  181.5]
1519: [353.   45.7]
1520: [ 45.  177.1]
1521: [450.   40.9]
1522: [373.    3.7]
1523: [246.  193.5]
1524: [215.  158.4]
1525: [440.  442.9]
1526: [349.   34.7]
1527: [181.  205.4]
1528: [490.  92.]
1529: [252.  192.5]
1530: [303.   82.6]
1531: [ 81.  340.2]
1532: [98.  15.2]
1533: [ 41.  508.1]
1534: [385.   83.8]
1535: [ 54.  216.1]
1536: [ 67.  257.1]
1537: [453.  229.9]
1538: [501.  83.]
1539: [257.  221.5]
1540: [146.  287.3]
1541: [118.  190.2]
1542: [469.   86.9]
1543: [499.  69.]
1544: [176.  178.3]
1545: [126.  140.2]
1546: [171.  333.3]
1547: [83.  53.2]
1548: [ 48.  163.1]
1549: [288.  115.6]
1550: [91.  60.2]
1551: [237.  236.5]
1552: [30.  95.1]
1553: [181.  265.4]
1554: [309.   97.6]
1555: [114.   46.2]
1556: [ 86.  144.2]
1557: [335.  240.7]
1558: [130.  188.3]
1559: [475.   88.9]
1560: [ 45.  245.1]
1561: [53.  67.1]
1562: [180.  274.4]
1563: [455.  117.9]
1564: [232.  240.5]
1565: [94.  48.2]
1566: [366.  189.7]
1567: [271.  191.5]
1568: [471.   56.9]
1569: [334.  244.7]
1570: [169.  266.3]
1571: [102.  179.2]
1572: [ 71.  176.1]
1573: [505.  69.]
1574: [462.   59.9]
1575: [219.  223.4]
1576: [ 14. 160.]
1577: [483.   85.9]
1578: [ 18. 130.]
1579: [ 78.  262.2]
1580: [133.  166.3]
1581: [82.  45.2]
1582: [217.  234.4]
1583: [477.  152.9]
1584: [208.  236.4]
1585: [ 75.  248.1]
1586: [ 61.  118.1]
1587: [285.  212.6]
1588: [219.  240.4]
1589: [167.  222.3]
1590: [434.   66.8]
1591: [ 67.  230.1]
1592: [498.  42.]
1593: [205.  227.4]
1594: [ 54.  150.1]
1595: [210.  226.4]
1596: [ 67.  128.1]
1597: [457.   72.9]
1598: [303.  107.6]
1599: [272.  226.5]
1600: [226.  250.4]
1601: [465.   76.9]
1602: [129.  286.3]
1603: [151.  126.3]
1604: [341.  190.7]
1605: [ 80.  161.2]
1606: [368.  166.7]
1607: [80.  32.2]
1608: [502.  30.]
1609: [286.   96.6]
1610: [149.  156.3]
1611: [296.   89.6]
1612: [73.  38.1]
1613: [244.  233.5]
1614: [ 49.  493.1]
1615: [333.  261.7]
1616: [85.  17.2]
1617: [394.   50.8]
1618: [183.  302.4]
1619: [342.   43.7]
1620: [ 56.  502.1]
1621: [509.  39.]
1622: [444.   58.9]
1623: [205.  210.4]
1624: [259.  141.5]
1625: [453.   64.9]
1626: [330.  176.6]
1627: [138.  371.3]
1628: [ 62.  482.1]
1629: [414.   57.8]
1630: [402.   61.8]
1631: [268.  152.5]
1632: [489. 188.]
1633: [ 54.  131.1]
1634: [272.  166.5]
1635: [293.  100.6]
1636: [312.  227.6]
1637: [105.   55.2]
1638: [490.  69.]
1639: [143.   73.3]
1640: [249.  147.5]
1641: [410.  256.8]
1642: [342.  236.7]
1643: [ 82.  133.2]
1644: [240.  208.5]
1645: [380.  183.7]
1646: [108.  287.2]
1647: [238.  221.5]
1648: [ 20. 492.]
1649: [368.  180.7]
1650: [231.  138.5]
1651: [95.  25.2]
1652: [411.  444.8]
1653: [ 73.  496.1]
1654: [287.  202.6]
1655: [156.   91.3]
1656: [119.   30.2]
1657: [351.  220.7]
1658: [157.   81.3]
1659: [397.  241.8]
1660: [93.   6.2]
1661: [276.  206.5]
1662: [ 96.  481.2]
1663: [347.  207.7]
1664: [416.  262.8]
1665: [284.  196.6]
1666: [189.  262.4]
1667: [ 7. 39.]
1668: [496.  59.]
1669: [397.  174.8]
1670: [51.  56.1]
1671: [244.  243.5]
1672: [ 68.  144.1]
1673: [76.  25.1]
1674: [292.  125.6]
1675: [388.  243.8]
1676: [140.   21.3]
1677: [325.  252.6]
1678: [188.  398.4]
1679: [258.  198.5]
1680: [ 62.  501.1]
1681: [361.  218.7]
1682: [ 26.  488.1]
1683: [116.   61.2]
1684: [111.   33.2]
1685: [ 31.  485.1]
1686: [259.  150.5]
1687: [68.   2.1]
1688: [379.  192.7]
1689: [386.  191.8]
1690: [54.   0.1]
1691: [407.   98.8]
1692: [413.  272.8]
1693: [ 70.  469.1]
1694: [356.  228.7]
1695: [343.  217.7]
1696: [126.   15.2]
1697: [140.  498.3]
1698: [381.  224.7]
1699: [455.   81.9]
1700: [339.  202.7]
1701: [197.  220.4]
1702: [101.  141.2]
1703: [460.   89.9]
1704: [147.   85.3]
1705: [280.  184.5]
1706: [100.   67.2]
1707: [140.  485.3]
1708: [426.  256.8]
1709: [375.  230.7]
1710: [104.    8.2]
1711: [124.   21.2]
1712: [380.  210.7]
1713: [ 82.  461.2]
1714: [421.  282.8]
1715: [318.  185.6]
1716: [149.  101.3]
1717: [ 93.  133.2]
1718: [136.    9.3]
1719: [433.  278.8]
1720: [56.   6.1]
1721: [313.  198.6]
1722: [451.  287.9]
1723: [326.  187.6]
1724: [ 9. 16.]
1725: [67.  25.1]
1726: [63.  57.1]
1727: [ 66.  106.1]
1728: [135.  490.3]
1729: [ 99.  126.2]
1730: [107.    2.2]
1731: [387.  230.8]
1732: [131.  131.3]
1733: [394.  199.8]
1734: [140.   95.3]
1735: [101.  509.2]
1736: [119.  112.2]
1737: [ 84.  502.2]
1738: [322.  223.6]
1739: [428.  288.8]
1740: [399.  208.8]
1741: [447.  255.9]
1742: [415.  244.8]
1743: [117.   13.2]
1744: [115.   13.2]
1745: [295.  195.6]
1746: [116.    3.2]
1747: [91.  79.2]
1748: [12. 40.]
1749: [101.   79.2]
1750: [310.  148.6]
1751: [114.   83.2]
1752: [126.  482.2]
1753: [443.  280.9]
1754: [453.  267.9]
1755: [67.  14.1]
1756: [55.  17.1]
1757: [417.  178.8]
1758: [30.   5.1]
1759: [132.  120.3]
1760: [311.  136.6]
1761: [43.  23.1]
1762: [404.  193.8]
1763: [427.  270.8]
1764: [ 7. 50.]
1765: [21.  4.]
1766: [92.  92.2]
1767: [28.  25.1]
1768: [433.  201.8]
1769: [204.  255.4]
1770: [ 43.  208.1]
1771: [429.  210.8]
1772: [435.  126.8]
1773: [33.  77.1]
1774: [17. 64.]
1775: [286.  134.6]
1776: [39.  34.1]
1777: [32.  31.1]
1778: [442.  118.9]
1779: [129.  507.3]
1780: [397.  222.8]
1781: [314.  216.6]
1782: [330.  210.6]
1783: [176.  230.3]
1784: [127.   98.2]
1785: [450.  205.9]
1786: [196.  234.4]
1787: [165.  235.3]
1788: [433.   96.8]
1789: [301.  137.6]
1790: [416.  198.8]
1791: [24. 21.]
1792: [25. 31.]
1793: [321.  158.6]
1794: [35.  18.1]
1795: [317.  161.6]
1796: [307.  174.6]
1797: [426.  118.8]
1798: [29.  12.1]
1799: [212.  248.4]
1800: [ 95.  115.2]
1801: [ 81.  114.2]
1802: [441.  214.9]
1803: [434.   87.8]
1804: [14. 57.]
1805: [40.  61.1]
1806: [124.  255.2]
1807: [10. 62.]
1808: [109.  121.2]
1809: [20. 36.]
1810: [113.  134.2]
1811: [44.   8.1]
1812: [431.  169.8]
1813: [305.  170.6]
1814: [ 78.  100.2]
1815: [16. 28.]
1816: [422.  162.8]
1817: [447.  188.9]
1818: [432.  108.8]
1819: [136.  259.3]
1820: [293.  142.6]
1821: [199.  246.4]
1822: [12. 72.]
1823: [20.  7.]
1824: [82.  88.2]
1825: [317.  173.6]
1826: [33.  68.1]
1827: [151.  248.3]
1828: [434.   77.8]
1829: [155.  234.3]
1830: [24. 62.]
1831: [295.  172.6]
1832: [188.  225.4]
1833: [305.  181.6]
1834: [296.  181.6]
1835: [445.   91.9]
1836: [422.   80.8]
1837: [141.  111.3]
1838: [118.  492.2]
1839: [334.  227.7]
1840: [428.  232.8]
1841: [284.  172.6]
1842: [304.  129.6]
1843: [107.  102.2]
1844: [293.  157.6]
1845: [406.  234.8]
1846: [75.  75.1]
1847: [26.  56.1]
1848: [ 98.  496.2]
1849: [319.  208.6]
1850: [418.  215.8]
1851: [328.  198.6]
1852: [417.  104.8]
1853: [13. 51.]
1854: [428.  186.8]
1855: [23. 47.]
1856: [20. 18.]
1857: [162.  247.3]
1858: [31.  86.1]
1859: [181.  241.4]
1860: [413.   83.8]
1861: [304.  159.6]
1862: [53.  32.1]
1863: [313.  120.6]
1864: [137.  245.3]
1865: [35.  47.1]
1866: [280.  149.5]
1867: [291.  186.6]
